Time Bucket (America/Chicago),PruebaSensor_2 (kWhs),PruebaSensor_3 (kWhs),Dates,Load,Weekday,Weekday_num,Hour,Day,Month,DecimalDate
05/29/2022 00:00:00,0.0987,0.1387,2022-05-29 00:00:00,0.2374,Sunday,6,0,29,5,2022.4054794520548
05/29/2022 01:00:00,0.0203,0.1383,2022-05-29 01:00:00,0.15860000000000002,Sunday,6,1,29,5,2022.405593607306
05/29/2022 02:00:00,0.0199,0.1375,2022-05-29 02:00:00,0.1574,Sunday,6,2,29,5,2022.405707762557
05/29/2022 03:00:00,0.0235,0.1739,2022-05-29 03:00:00,0.1974,Sunday,6,3,29,5,2022.4058219178082
05/29/2022 04:00:00,0.1539,0.1989,2022-05-29 04:00:00,0.3528,Sunday,6,4,29,5,2022.4059360730594
05/29/2022 05:00:00,0.1529,0.1428,2022-05-29 05:00:00,0.2957,Sunday,6,5,29,5,2022.4060502283105
05/29/2022 06:00:00,0.153,0.1382,2022-05-29 06:00:00,0.2912,Sunday,6,6,29,5,2022.4061643835616
05/29/2022 07:00:00,0.1529,0.1125,2022-05-29 07:00:00,0.2654,Sunday,6,7,29,5,2022.4062785388128
05/29/2022 08:00:00,0.0757,0.1785,2022-05-29 08:00:00,0.2542,Sunday,6,8,29,5,2022.406392694064
05/29/2022 09:00:00,0.0395,0.236,2022-05-29 09:00:00,0.27549999999999997,Sunday,6,9,29,5,2022.406506849315
05/29/2022 10:00:00,0.0238,0.142,2022-05-29 10:00:00,0.1658,Sunday,6,10,29,5,2022.4066210045662
05/29/2022 11:00:00,0.0538,0.1684,2022-05-29 11:00:00,0.2222,Sunday,6,11,29,5,2022.4067351598173
05/29/2022 12:00:00,0.041,0.1447,2022-05-29 12:00:00,0.1857,Sunday,6,12,29,5,2022.4068493150685
05/29/2022 13:00:00,0.0415,0.1398,2022-05-29 13:00:00,0.18130000000000002,Sunday,6,13,29,5,2022.4069634703196
05/29/2022 14:00:00,0.0543,0.2699,2022-05-29 14:00:00,0.3242,Sunday,6,14,29,5,2022.4070776255708
05/29/2022 15:00:00,0.047,0.2364,2022-05-29 15:00:00,0.2834,Sunday,6,15,29,5,2022.407191780822
05/29/2022 16:00:00,0.0258,0.2681,2022-05-29 16:00:00,0.2939,Sunday,6,16,29,5,2022.407305936073
05/29/2022 17:00:00,0.0355,0.1473,2022-05-29 17:00:00,0.1828,Sunday,6,17,29,5,2022.4074200913242
05/29/2022 18:00:00,0.0842,0.1695,2022-05-29 18:00:00,0.25370000000000004,Sunday,6,18,29,5,2022.4075342465753
05/29/2022 19:00:00,0.1916,0.1385,2022-05-29 19:00:00,0.3301,Sunday,6,19,29,5,2022.4076484018265
05/29/2022 20:00:00,0.445,0.1569,2022-05-29 20:00:00,0.6019,Sunday,6,20,29,5,2022.4077625570776
05/29/2022 21:00:00,0.4098,0.15,2022-05-29 21:00:00,0.5598,Sunday,6,21,29,5,2022.4078767123287
05/29/2022 22:00:00,0.3313,0.1402,2022-05-29 22:00:00,0.4715,Sunday,6,22,29,5,2022.4079908675799
05/29/2022 23:00:00,0.1805,0.1434,2022-05-29 23:00:00,0.32389999999999997,Sunday,6,23,29,5,2022.408105022831
05/30/2022 00:00:00,0.0806,0.1325,2022-05-30 00:00:00,0.2131,Monday,0,0,30,5,2022.4082191780822
05/30/2022 01:00:00,0.0235,0.2474,2022-05-30 01:00:00,0.27090000000000003,Monday,0,1,30,5,2022.4083333333333
05/30/2022 02:00:00,0.2538,0.1831,2022-05-30 02:00:00,0.43690000000000007,Monday,0,2,30,5,2022.4084474885844
05/30/2022 03:00:00,0.372,0.1421,2022-05-30 03:00:00,0.5141,Monday,0,3,30,5,2022.4085616438356
05/30/2022 04:00:00,0.2046,0.1404,2022-05-30 04:00:00,0.345,Monday,0,4,30,5,2022.4086757990867
05/30/2022 05:00:00,0.1222,0.1384,2022-05-30 05:00:00,0.2606,Monday,0,5,30,5,2022.4087899543379
05/30/2022 06:00:00,0.1503,0.1303,2022-05-30 06:00:00,0.28059999999999996,Monday,0,6,30,5,2022.408904109589
05/30/2022 07:00:00,0.1548,0.12,2022-05-30 07:00:00,0.2748,Monday,0,7,30,5,2022.4090182648401
05/30/2022 08:00:00,0.1103,0.242,2022-05-30 08:00:00,0.3523,Monday,0,8,30,5,2022.4091324200913
05/30/2022 09:00:00,0.0298,0.1631,2022-05-30 09:00:00,0.1929,Monday,0,9,30,5,2022.4092465753424
05/30/2022 10:00:00,0.0425,0.248,2022-05-30 10:00:00,0.2905,Monday,0,10,30,5,2022.4093607305936
05/30/2022 11:00:00,0.039,0.1537,2022-05-30 11:00:00,0.1927,Monday,0,11,30,5,2022.4094748858447
05/30/2022 12:00:00,0.0239,0.1407,2022-05-30 12:00:00,0.1646,Monday,0,12,30,5,2022.4095890410958
05/30/2022 13:00:00,0.0225,0.2361,2022-05-30 13:00:00,0.2586,Monday,0,13,30,5,2022.409703196347
05/30/2022 14:00:00,0.0233,0.1984,2022-05-30 14:00:00,0.2217,Monday,0,14,30,5,2022.4098173515981
05/30/2022 15:00:00,0.0247,0.2054,2022-05-30 15:00:00,0.2301,Monday,0,15,30,5,2022.4099315068493
05/30/2022 16:00:00,0.024,0.2553,2022-05-30 16:00:00,0.27930000000000005,Monday,0,16,30,5,2022.4100456621004
05/30/2022 17:00:00,0.0506,0.236,2022-05-30 17:00:00,0.28659999999999997,Monday,0,17,30,5,2022.4101598173515
05/30/2022 18:00:00,0.1852,0.1411,2022-05-30 18:00:00,0.32630000000000003,Monday,0,18,30,5,2022.4102739726027
05/30/2022 19:00:00,0.0951,0.1423,2022-05-30 19:00:00,0.2374,Monday,0,19,30,5,2022.4103881278538
05/30/2022 20:00:00,0.4811,0.1845,2022-05-30 20:00:00,0.6656,Monday,0,20,30,5,2022.410502283105
05/30/2022 21:00:00,0.5194,0.3151,2022-05-30 21:00:00,0.8345,Monday,0,21,30,5,2022.410616438356
05/30/2022 22:00:00,0.3531,0.1657,2022-05-30 22:00:00,0.5188,Monday,0,22,30,5,2022.4107305936072
05/30/2022 23:00:00,0.1268,0.1832,2022-05-30 23:00:00,0.31,Monday,0,23,30,5,2022.4108447488584
05/31/2022 00:00:00,0.0228,0.2129,2022-05-31 00:00:00,0.23570000000000002,Tuesday,1,0,31,5,2022.4109589041095
05/31/2022 01:00:00,0.0233,0.1535,2022-05-31 01:00:00,0.1768,Tuesday,1,1,31,5,2022.4110730593607
05/31/2022 02:00:00,0.0234,0.1549,2022-05-31 02:00:00,0.17830000000000001,Tuesday,1,2,31,5,2022.4111872146118
05/31/2022 03:00:00,0.0228,0.1447,2022-05-31 03:00:00,0.16749999999999998,Tuesday,1,3,31,5,2022.411301369863
05/31/2022 04:00:00,0.092,0.1429,2022-05-31 04:00:00,0.2349,Tuesday,1,4,31,5,2022.411415525114
05/31/2022 05:00:00,0.1488,0.1424,2022-05-31 05:00:00,0.2912,Tuesday,1,5,31,5,2022.4115296803652
05/31/2022 06:00:00,0.1415,0.1408,2022-05-31 06:00:00,0.2823,Tuesday,1,6,31,5,2022.4116438356164
05/31/2022 07:00:00,0.0225,0.146,2022-05-31 07:00:00,0.16849999999999998,Tuesday,1,7,31,5,2022.4117579908675
05/31/2022 08:00:00,0.0931,0.2567,2022-05-31 08:00:00,0.3498,Tuesday,1,8,31,5,2022.4118721461186
05/31/2022 09:00:00,0.0343,0.1399,2022-05-31 09:00:00,0.1742,Tuesday,1,9,31,5,2022.4119863013698
05/31/2022 10:00:00,0.0397,0.2109,2022-05-31 10:00:00,0.2506,Tuesday,1,10,31,5,2022.412100456621
05/31/2022 11:00:00,0.0224,0.1748,2022-05-31 11:00:00,0.19720000000000001,Tuesday,1,11,31,5,2022.412214611872
05/31/2022 12:00:00,0.0226,0.207,2022-05-31 12:00:00,0.2296,Tuesday,1,12,31,5,2022.4123287671232
05/31/2022 13:00:00,0.0231,0.2623,2022-05-31 13:00:00,0.2854,Tuesday,1,13,31,5,2022.4124429223743
05/31/2022 14:00:00,0.0235,0.3469,2022-05-31 14:00:00,0.3704,Tuesday,1,14,31,5,2022.4125570776255
05/31/2022 15:00:00,0.0231,0.3206,2022-05-31 15:00:00,0.3437,Tuesday,1,15,31,5,2022.4126712328766
05/31/2022 16:00:00,0.0199,0.6352,2022-05-31 16:00:00,0.6551,Tuesday,1,16,31,5,2022.4127853881278
05/31/2022 17:00:00,0.0225,0.2183,2022-05-31 17:00:00,0.2408,Tuesday,1,17,31,5,2022.412899543379
05/31/2022 18:00:00,0.0233,0.1904,2022-05-31 18:00:00,0.2137,Tuesday,1,18,31,5,2022.41301369863
05/31/2022 19:00:00,0.0232,0.3385,2022-05-31 19:00:00,0.3617,Tuesday,1,19,31,5,2022.4131278538812
05/31/2022 20:00:00,0.0225,0.3018,2022-05-31 20:00:00,0.32430000000000003,Tuesday,1,20,31,5,2022.4132420091323
05/31/2022 21:00:00,0.2564,0.3804,2022-05-31 21:00:00,0.6368,Tuesday,1,21,31,5,2022.4133561643835
05/31/2022 22:00:00,0.2567,0.2908,2022-05-31 22:00:00,0.5475,Tuesday,1,22,31,5,2022.4134703196346
05/31/2022 23:00:00,0.2351,0.2139,2022-05-31 23:00:00,0.449,Tuesday,1,23,31,5,2022.4135844748857
06/01/2022 00:00:00,0.0927,0.181,2022-06-01 00:00:00,0.2737,Wednesday,2,0,1,6,2022.4136986301369
06/01/2022 01:00:00,0.1006,0.1498,2022-06-01 01:00:00,0.25039999999999996,Wednesday,2,1,1,6,2022.413812785388
06/01/2022 02:00:00,0.0999,0.1467,2022-06-01 02:00:00,0.24659999999999999,Wednesday,2,2,1,6,2022.4139269406392
06/01/2022 03:00:00,0.1155,0.1382,2022-06-01 03:00:00,0.2537,Wednesday,2,3,1,6,2022.4140410958903
06/01/2022 04:00:00,0.1443,0.1245,2022-06-01 04:00:00,0.26880000000000004,Wednesday,2,4,1,6,2022.4141552511417
06/01/2022 05:00:00,0.0526,0.1218,2022-06-01 05:00:00,0.1744,Wednesday,2,5,1,6,2022.4142694063928
06/01/2022 06:00:00,0.023,0.1342,2022-06-01 06:00:00,0.1572,Wednesday,2,6,1,6,2022.414383561644
06/01/2022 07:00:00,0.0233,0.1398,2022-06-01 07:00:00,0.16310000000000002,Wednesday,2,7,1,6,2022.414497716895
06/01/2022 08:00:00,0.0771,0.2626,2022-06-01 08:00:00,0.3397,Wednesday,2,8,1,6,2022.4146118721462
06/01/2022 09:00:00,0.042,0.1993,2022-06-01 09:00:00,0.24130000000000001,Wednesday,2,9,1,6,2022.4147260273974
06/01/2022 10:00:00,0.0231,0.2204,2022-06-01 10:00:00,0.24350000000000002,Wednesday,2,10,1,6,2022.4148401826485
06/01/2022 11:00:00,0.0261,0.1487,2022-06-01 11:00:00,0.1748,Wednesday,2,11,1,6,2022.4149543378996
06/01/2022 12:00:00,0.0287,0.1432,2022-06-01 12:00:00,0.1719,Wednesday,2,12,1,6,2022.4150684931508
06/01/2022 13:00:00,0.0272,0.1422,2022-06-01 13:00:00,0.1694,Wednesday,2,13,1,6,2022.415182648402
06/01/2022 14:00:00,0.0259,0.1695,2022-06-01 14:00:00,0.19540000000000002,Wednesday,2,14,1,6,2022.415296803653
06/01/2022 15:00:00,0.0238,0.3995,2022-06-01 15:00:00,0.4233,Wednesday,2,15,1,6,2022.4154109589042
06/01/2022 16:00:00,0.0234,0.1746,2022-06-01 16:00:00,0.198,Wednesday,2,16,1,6,2022.4155251141553
06/01/2022 17:00:00,0.0283,0.147,2022-06-01 17:00:00,0.17529999999999998,Wednesday,2,17,1,6,2022.4156392694065
06/01/2022 18:00:00,0.0682,0.2551,2022-06-01 18:00:00,0.3233,Wednesday,2,18,1,6,2022.4157534246576
06/01/2022 19:00:00,0.0378,0.1465,2022-06-01 19:00:00,0.1843,Wednesday,2,19,1,6,2022.4158675799088
06/01/2022 20:00:00,0.3174,0.2121,2022-06-01 20:00:00,0.5295000000000001,Wednesday,2,20,1,6,2022.41598173516
06/01/2022 21:00:00,0.2967,0.261,2022-06-01 21:00:00,0.5577000000000001,Wednesday,2,21,1,6,2022.416095890411
06/01/2022 22:00:00,0.2221,0.2603,2022-06-01 22:00:00,0.48239999999999994,Wednesday,2,22,1,6,2022.4162100456622
06/01/2022 23:00:00,0.1697,0.147,2022-06-01 23:00:00,0.3167,Wednesday,2,23,1,6,2022.4163242009133
06/02/2022 00:00:00,0.1549,0.1467,2022-06-02 00:00:00,0.3016,Thursday,3,0,2,6,2022.4164383561645
06/02/2022 01:00:00,0.0767,0.1455,2022-06-02 01:00:00,0.2222,Thursday,3,1,2,6,2022.4165525114156
06/02/2022 02:00:00,0.0222,0.1444,2022-06-02 02:00:00,0.1666,Thursday,3,2,2,6,2022.4166666666667
06/02/2022 03:00:00,0.0219,0.1307,2022-06-02 03:00:00,0.1526,Thursday,3,3,2,6,2022.4167808219179
06/02/2022 04:00:00,0.1125,0.1152,2022-06-02 04:00:00,0.2277,Thursday,3,4,2,6,2022.416894977169
06/02/2022 05:00:00,0.1532,0.1275,2022-06-02 05:00:00,0.2807,Thursday,3,5,2,6,2022.4170091324202
06/02/2022 06:00:00,0.1535,0.139,2022-06-02 06:00:00,0.2925,Thursday,3,6,2,6,2022.4171232876713
06/02/2022 07:00:00,0.1662,0.1345,2022-06-02 07:00:00,0.30069999999999997,Thursday,3,7,2,6,2022.4172374429224
06/02/2022 08:00:00,0.1541,0.288,2022-06-02 08:00:00,0.44209999999999994,Thursday,3,8,2,6,2022.4173515981736
06/02/2022 09:00:00,0.0289,0.2081,2022-06-02 09:00:00,0.23700000000000002,Thursday,3,9,2,6,2022.4174657534247
06/02/2022 10:00:00,0.0491,0.1977,2022-06-02 10:00:00,0.2468,Thursday,3,10,2,6,2022.4175799086759
06/02/2022 11:00:00,0.0224,0.1517,2022-06-02 11:00:00,0.1741,Thursday,3,11,2,6,2022.417694063927
06/02/2022 12:00:00,0.0226,0.1436,2022-06-02 12:00:00,0.16620000000000001,Thursday,3,12,2,6,2022.4178082191781
06/02/2022 13:00:00,0.0322,0.1704,2022-06-02 13:00:00,0.2026,Thursday,3,13,2,6,2022.4179223744293
06/02/2022 14:00:00,0.0217,0.2613,2022-06-02 14:00:00,0.283,Thursday,3,14,2,6,2022.4180365296804
06/02/2022 15:00:00,0.0226,0.1707,2022-06-02 15:00:00,0.1933,Thursday,3,15,2,6,2022.4181506849316
06/02/2022 16:00:00,0.024,0.143,2022-06-02 16:00:00,0.16699999999999998,Thursday,3,16,2,6,2022.4182648401827
06/02/2022 17:00:00,0.0227,0.1424,2022-06-02 17:00:00,0.1651,Thursday,3,17,2,6,2022.4183789954338
06/02/2022 18:00:00,0.0227,0.1441,2022-06-02 18:00:00,0.1668,Thursday,3,18,2,6,2022.418493150685
06/02/2022 19:00:00,0.0235,0.1403,2022-06-02 19:00:00,0.1638,Thursday,3,19,2,6,2022.4186073059361
06/02/2022 20:00:00,0.0667,0.2688,2022-06-02 20:00:00,0.33549999999999996,Thursday,3,20,2,6,2022.4187214611873
06/02/2022 21:00:00,0.268,0.484,2022-06-02 21:00:00,0.752,Thursday,3,21,2,6,2022.4188356164384
06/02/2022 22:00:00,0.3098,0.1954,2022-06-02 22:00:00,0.5052,Thursday,3,22,2,6,2022.4189497716895
06/02/2022 23:00:00,0.1646,0.1476,2022-06-02 23:00:00,0.31220000000000003,Thursday,3,23,2,6,2022.4190639269407
06/03/2022 00:00:00,0.0222,0.146,2022-06-03 00:00:00,0.1682,Friday,4,0,3,6,2022.4191780821918
06/03/2022 01:00:00,0.0225,0.1452,2022-06-03 01:00:00,0.1677,Friday,4,1,3,6,2022.419292237443
06/03/2022 02:00:00,0.0224,0.1371,2022-06-03 02:00:00,0.1595,Friday,4,2,3,6,2022.419406392694
06/03/2022 03:00:00,0.0223,0.1172,2022-06-03 03:00:00,0.1395,Friday,4,3,3,6,2022.4195205479452
06/03/2022 04:00:00,0.0219,0.1255,2022-06-03 04:00:00,0.1474,Friday,4,4,3,6,2022.4196347031964
06/03/2022 05:00:00,0.0861,0.1425,2022-06-03 05:00:00,0.22859999999999997,Friday,4,5,3,6,2022.4197488584475
06/03/2022 06:00:00,0.1588,0.1658,2022-06-03 06:00:00,0.3246,Friday,4,6,3,6,2022.4198630136987
06/03/2022 07:00:00,0.1538,0.2104,2022-06-03 07:00:00,0.36419999999999997,Friday,4,7,3,6,2022.4199771689498
06/03/2022 08:00:00,0.3782,0.5095,2022-06-03 08:00:00,0.8876999999999999,Friday,4,8,3,6,2022.420091324201
06/03/2022 09:00:00,0.3435,0.1446,2022-06-03 09:00:00,0.48810000000000003,Friday,4,9,3,6,2022.420205479452
06/03/2022 10:00:00,0.3233,0.2851,2022-06-03 10:00:00,0.6084,Friday,4,10,3,6,2022.4203196347032
06/03/2022 11:00:00,0.3201,0.3595,2022-06-03 11:00:00,0.6796,Friday,4,11,3,6,2022.4204337899544
06/03/2022 12:00:00,0.3237,0.1387,2022-06-03 12:00:00,0.4624,Friday,4,12,3,6,2022.4205479452055
06/03/2022 13:00:00,0.327,0.1661,2022-06-03 13:00:00,0.4931,Friday,4,13,3,6,2022.4206621004566
06/03/2022 14:00:00,0.317,0.1705,2022-06-03 14:00:00,0.48750000000000004,Friday,4,14,3,6,2022.4207762557078
06/03/2022 15:00:00,0.2437,0.1438,2022-06-03 15:00:00,0.3875,Friday,4,15,3,6,2022.420890410959
06/03/2022 16:00:00,0.0229,0.1427,2022-06-03 16:00:00,0.1656,Friday,4,16,3,6,2022.42100456621
06/03/2022 17:00:00,0.0229,0.1404,2022-06-03 17:00:00,0.1633,Friday,4,17,3,6,2022.4211187214612
06/03/2022 18:00:00,0.0226,0.1395,2022-06-03 18:00:00,0.16210000000000002,Friday,4,18,3,6,2022.4212328767123
06/03/2022 19:00:00,0.032,0.1985,2022-06-03 19:00:00,0.2305,Friday,4,19,3,6,2022.4213470319635
06/03/2022 20:00:00,0.1356,0.285,2022-06-03 20:00:00,0.4206,Friday,4,20,3,6,2022.4214611872146
06/03/2022 21:00:00,0.2932,0.1706,2022-06-03 21:00:00,0.4638,Friday,4,21,3,6,2022.4215753424658
06/03/2022 22:00:00,0.1564,0.1483,2022-06-03 22:00:00,0.30469999999999997,Friday,4,22,3,6,2022.421689497717
06/03/2022 23:00:00,0.0482,0.1456,2022-06-03 23:00:00,0.1938,Friday,4,23,3,6,2022.421803652968
06/04/2022 00:00:00,0.0222,0.1464,2022-06-04 00:00:00,0.1686,Saturday,5,0,4,6,2022.4219178082192
06/04/2022 01:00:00,0.0226,0.1464,2022-06-04 01:00:00,0.169,Saturday,5,1,4,6,2022.4220319634703
06/04/2022 02:00:00,0.0228,0.1457,2022-06-04 02:00:00,0.16849999999999998,Saturday,5,2,4,6,2022.4221461187215
06/04/2022 03:00:00,0.0218,0.1448,2022-06-04 03:00:00,0.16660000000000003,Saturday,5,3,4,6,2022.4222602739726
06/04/2022 04:00:00,0.0219,0.1435,2022-06-04 04:00:00,0.1654,Saturday,5,4,4,6,2022.4223744292237
06/04/2022 05:00:00,0.022,0.1299,2022-06-04 05:00:00,0.15189999999999998,Saturday,5,5,4,6,2022.4224885844749
06/04/2022 06:00:00,0.0218,0.1384,2022-06-04 06:00:00,0.1602,Saturday,5,6,4,6,2022.422602739726
06/04/2022 07:00:00,0.0214,0.3321,2022-06-04 07:00:00,0.3535,Saturday,5,7,4,6,2022.4227168949772
06/04/2022 08:00:00,0.0219,0.2689,2022-06-04 08:00:00,0.29079999999999995,Saturday,5,8,4,6,2022.4228310502283
06/04/2022 09:00:00,0.0496,0.3025,2022-06-04 09:00:00,0.35209999999999997,Saturday,5,9,4,6,2022.4229452054794
06/04/2022 10:00:00,0.0446,0.2807,2022-06-04 10:00:00,0.32530000000000003,Saturday,5,10,4,6,2022.4230593607306
06/04/2022 11:00:00,0.0949,0.1422,2022-06-04 11:00:00,0.23709999999999998,Saturday,5,11,4,6,2022.4231735159817
06/04/2022 12:00:00,0.0519,0.1355,2022-06-04 12:00:00,0.1874,Saturday,5,12,4,6,2022.4232876712329
06/04/2022 13:00:00,0.0604,0.1406,2022-06-04 13:00:00,0.201,Saturday,5,13,4,6,2022.423401826484
06/04/2022 14:00:00,0.0436,0.3335,2022-06-04 14:00:00,0.3771,Saturday,5,14,4,6,2022.4235159817351
06/04/2022 15:00:00,0.0339,0.2096,2022-06-04 15:00:00,0.2435,Saturday,5,15,4,6,2022.4236301369863
06/04/2022 16:00:00,0.0528,0.1738,2022-06-04 16:00:00,0.22660000000000002,Saturday,5,16,4,6,2022.4237442922374
06/04/2022 17:00:00,0.1635,0.2242,2022-06-04 17:00:00,0.38770000000000004,Saturday,5,17,4,6,2022.4238584474886
06/04/2022 18:00:00,0.0324,0.2179,2022-06-04 18:00:00,0.2503,Saturday,5,18,4,6,2022.4239726027397
06/04/2022 19:00:00,0.0255,0.1497,2022-06-04 19:00:00,0.1752,Saturday,5,19,4,6,2022.4240867579908
06/04/2022 20:00:00,0.0758,0.3591,2022-06-04 20:00:00,0.43489999999999995,Saturday,5,20,4,6,2022.424200913242
06/04/2022 21:00:00,0.1789,0.156,2022-06-04 21:00:00,0.3349,Saturday,5,21,4,6,2022.4243150684931
06/04/2022 22:00:00,0.1736,0.141,2022-06-04 22:00:00,0.3146,Saturday,5,22,4,6,2022.4244292237443
06/04/2022 23:00:00,0.1174,0.1335,2022-06-04 23:00:00,0.2509,Saturday,5,23,4,6,2022.4245433789954
06/05/2022 00:00:00,0.0268,0.1299,2022-06-05 00:00:00,0.15669999999999998,Sunday,6,0,5,6,2022.4246575342465
06/05/2022 01:00:00,0.0295,0.1461,2022-06-05 01:00:00,0.1756,Sunday,6,1,5,6,2022.4247716894977
06/05/2022 02:00:00,0.1649,0.1468,2022-06-05 02:00:00,0.3117,Sunday,6,2,5,6,2022.4248858447488
06/05/2022 03:00:00,0.237,0.1476,2022-06-05 03:00:00,0.3846,Sunday,6,3,5,6,2022.425
06/05/2022 04:00:00,0.116,0.1411,2022-06-05 04:00:00,0.2571,Sunday,6,4,5,6,2022.425114155251
06/05/2022 05:00:00,0.1515,0.1799,2022-06-05 05:00:00,0.33140000000000003,Sunday,6,5,5,6,2022.4252283105022
06/05/2022 06:00:00,0.1604,0.2058,2022-06-05 06:00:00,0.36619999999999997,Sunday,6,6,5,6,2022.4253424657534
06/05/2022 07:00:00,0.1607,0.1479,2022-06-05 07:00:00,0.3086,Sunday,6,7,5,6,2022.4254566210045
06/05/2022 08:00:00,0.1461,0.1456,2022-06-05 08:00:00,0.2917,Sunday,6,8,5,6,2022.4255707762557
06/05/2022 09:00:00,0.05,0.2119,2022-06-05 09:00:00,0.2619,Sunday,6,9,5,6,2022.4256849315068
06/05/2022 10:00:00,0.0505,0.1891,2022-06-05 10:00:00,0.23959999999999998,Sunday,6,10,5,6,2022.425799086758
06/05/2022 11:00:00,0.0436,0.1496,2022-06-05 11:00:00,0.1932,Sunday,6,11,5,6,2022.425913242009
06/05/2022 12:00:00,0.0343,0.3676,2022-06-05 12:00:00,0.4019,Sunday,6,12,5,6,2022.4260273972602
06/05/2022 13:00:00,0.0273,0.1614,2022-06-05 13:00:00,0.18869999999999998,Sunday,6,13,5,6,2022.4261415525114
06/05/2022 14:00:00,0.0517,0.4529,2022-06-05 14:00:00,0.5046,Sunday,6,14,5,6,2022.4262557077625
06/05/2022 15:00:00,0.0995,0.15,2022-06-05 15:00:00,0.2495,Sunday,6,15,5,6,2022.4263698630136
06/05/2022 16:00:00,0.0699,0.1834,2022-06-05 16:00:00,0.2533,Sunday,6,16,5,6,2022.4264840182648
06/05/2022 17:00:00,0.1746,0.2358,2022-06-05 17:00:00,0.4104,Sunday,6,17,5,6,2022.426598173516
06/05/2022 18:00:00,0.1936,0.1995,2022-06-05 18:00:00,0.3931,Sunday,6,18,5,6,2022.426712328767
06/05/2022 19:00:00,0.1937,0.1456,2022-06-05 19:00:00,0.33930000000000005,Sunday,6,19,5,6,2022.4268264840182
06/05/2022 20:00:00,0.1989,0.2291,2022-06-05 20:00:00,0.428,Sunday,6,20,5,6,2022.4269406392693
06/05/2022 21:00:00,0.1877,0.1897,2022-06-05 21:00:00,0.3774,Sunday,6,21,5,6,2022.4270547945205
06/05/2022 22:00:00,0.2022,0.2963,2022-06-05 22:00:00,0.4985,Sunday,6,22,5,6,2022.4271689497716
06/05/2022 23:00:00,0.1199,0.1465,2022-06-05 23:00:00,0.26639999999999997,Sunday,6,23,5,6,2022.4272831050228
06/06/2022 00:00:00,0.0259,0.1473,2022-06-06 00:00:00,0.1732,Monday,0,0,6,6,2022.427397260274
06/06/2022 01:00:00,0.0256,0.1474,2022-06-06 01:00:00,0.17300000000000001,Monday,0,1,6,6,2022.427511415525
06/06/2022 02:00:00,0.0253,0.1474,2022-06-06 02:00:00,0.1727,Monday,0,2,6,6,2022.4276255707762
06/06/2022 03:00:00,0.026,0.1853,2022-06-06 03:00:00,0.2113,Monday,0,3,6,6,2022.4277397260273
06/06/2022 04:00:00,0.0252,0.1544,2022-06-06 04:00:00,0.1796,Monday,0,4,6,6,2022.4278538812785
06/06/2022 05:00:00,0.0253,0.1522,2022-06-06 05:00:00,0.1775,Monday,0,5,6,6,2022.4279680365296
06/06/2022 06:00:00,0.0506,0.135,2022-06-06 06:00:00,0.18560000000000001,Monday,0,6,6,6,2022.4280821917807
06/06/2022 07:00:00,0.0252,0.3402,2022-06-06 07:00:00,0.3654,Monday,0,7,6,6,2022.4281963470319
06/06/2022 08:00:00,0.079,0.2803,2022-06-06 08:00:00,0.3593,Monday,0,8,6,6,2022.428310502283
06/06/2022 09:00:00,0.0179,0.1403,2022-06-06 09:00:00,0.1582,Monday,0,9,6,6,2022.4284246575342
06/06/2022 10:00:00,0.0534,0.1909,2022-06-06 10:00:00,0.2443,Monday,0,10,6,6,2022.4285388127853
06/06/2022 11:00:00,0.0421,0.1413,2022-06-06 11:00:00,0.1834,Monday,0,11,6,6,2022.4286529680364
06/06/2022 12:00:00,0.0369,0.1393,2022-06-06 12:00:00,0.17620000000000002,Monday,0,12,6,6,2022.4287671232876
06/06/2022 13:00:00,0.0137,0.1541,2022-06-06 13:00:00,0.16779999999999998,Monday,0,13,6,6,2022.4288812785387
06/06/2022 14:00:00,0.0111,0.2482,2022-06-06 14:00:00,0.25930000000000003,Monday,0,14,6,6,2022.4289954337899
06/06/2022 15:00:00,0.137,0.4186,2022-06-06 15:00:00,0.5556000000000001,Monday,0,15,6,6,2022.429109589041
06/06/2022 16:00:00,0.1866,0.1456,2022-06-06 16:00:00,0.3322,Monday,0,16,6,6,2022.4292237442921
06/06/2022 17:00:00,0.1753,0.1689,2022-06-06 17:00:00,0.3442,Monday,0,17,6,6,2022.4293378995433
06/06/2022 18:00:00,0.0461,0.148,2022-06-06 18:00:00,0.1941,Monday,0,18,6,6,2022.4294520547944
06/06/2022 19:00:00,0.0777,0.1705,2022-06-06 19:00:00,0.24820000000000003,Monday,0,19,6,6,2022.4295662100456
06/06/2022 20:00:00,0.6245,0.1623,2022-06-06 20:00:00,0.7868,Monday,0,20,6,6,2022.4296803652967
06/06/2022 21:00:00,0.6422,0.1738,2022-06-06 21:00:00,0.8160000000000001,Monday,0,21,6,6,2022.429794520548
06/06/2022 22:00:00,0.1629,0.1428,2022-06-06 22:00:00,0.30569999999999997,Monday,0,22,6,6,2022.4299086757992
06/06/2022 23:00:00,0.1463,0.1412,2022-06-06 23:00:00,0.2875,Monday,0,23,6,6,2022.4300228310503
06/07/2022 00:00:00,0.0615,0.1236,2022-06-07 00:00:00,0.1851,Tuesday,1,0,7,6,2022.4301369863015
06/07/2022 01:00:00,0.0162,0.1224,2022-06-07 01:00:00,0.1386,Tuesday,1,1,7,6,2022.4302511415526
